5  4924.22	2.205990e+00	1.163438e-01	6.908639e+01	2.157756e+00	9.685371e-01	8.405856e-02	1.376306e-01	2.135710e+02	7.140234e+01	1.125287e+02	6.783663e+00	2.641287e+01	2.414872e+00	9.532293e-01	1.065556e-01	5.711514e-01	1.000522e+00	9.957565e-01	7.204901e-01	6.438246e-01	4.876913e-01	1.051102e+01	7.099359e-01	2.477068e-01	3.071654e+00	1.376926e+01	8.250653e-01	
106  4927.68	2.196547e+00	1.158840e-01	6.907039e+01	2.133648e+00	9.679554e-01	7.858466e-02	1.315620e-01	2.335611e+02	7.285312e+01	1.068332e+02	6.347119e+00	2.873804e+01	2.923887e+00	9.944114e-01	1.228270e-01	6.047233e-01	1.000211e+00	9.963091e-01	8.814607e-01	1.075213e+00	1.045331e+00	1.003688e+01	7.109632e-01	2.476661e-01	3.060418e+00	1.378602e+01	8.188126e-01	
21  4928.49	2.197108e+00	1.162728e-01	6.897196e+01	2.168306e+00	9.695768e-01	8.601561e-02	1.562617e-01	2.120990e+02	7.027320e+01	1.157075e+02	4.362092e+00	2.298037e+01	3.853260e+00	9.913535e-01	7.958963e-02	4.775521e-01	9.999513e-01	9.956900e-01	9.609892e-01	3.386806e-01	9.684109e-01	1.070895e+01	7.093086e-01	2.476685e-01	3.076531e+00	1.378381e+01	8.274133e-01	
8  4927.25	2.203817e+00	1.171658e-01	6.872243e+01	2.181193e+00	9.702607e-01	8.827368e-02	1.710080e-01	2.201322e+02	6.251731e+01	1.011247e+02	3.966012e+00	2.759130e+01	4.861633e+00	9.902399e-01	3.265948e-01	5.139454e-01	1.000141e+00	9.954486e-01	7.750495e-01	9.377742e-01	1.177352e+00	1.090689e+01	7.051608e-01	2.476974e-01	3.082457e+00	1.377941e+01	8.330526e-01	
43  4926.32	2.202216e+00	1.175951e-01	6.856837e+01	2.171424e+00	9.698038e-01	8.595688e-02	1.703853e-01	2.214739e+02	7.248463e+01	1.018466e+02	1.156943e+00	2.639474e+01	4.028161e+00	9.816093e-01	1.078452e-01	5.470448e-01	1.000468e+00	9.960748e-01	7.431040e-01	2.753086e+00	1.254335e+00	1.072018e+01	7.029555e-01	2.476906e-01	3.077968e+00	1.378169e+01	8.326601e-01	
1  4925.78	2.228860e+00	1.167786e-01	6.927050e+01	2.186073e+00	9.716803e-01	9.017839e-02	1.883664e-01	1.782231e+02	6.677261e+01	9.689357e+01	1.433123e+00	2.641070e+01	4.316805e+00	9.703343e-01	1.972152e-01	5.537827e-01	1.000475e+00	9.957360e-01	7.541764e-01	4.560415e+00	7.661339e-01	1.098550e+01	7.100930e-01	2.478049e-01	3.084692e+00	1.373475e+01	8.323749e-01	
2  4926.08	2.222824e+00	1.170697e-01	6.909903e+01	2.125478e+00	9.690083e-01	7.650365e-02	1.655461e-01	2.074599e+02	6.078536e+01	8.219989e+01	3.083975e+00	3.248217e+01	3.413858e+00	9.518754e-01	3.590748e-01	6.083230e-01	1.000385e+00	9.955506e-01	7.743453e-01	6.757609e+00	8.209429e-01	9.799637e+00	7.081692e-01	2.477791e-01	3.056582e+00	1.374352e+01	8.211667e-01	
27  4926.92	2.217095e+00	1.164501e-01	6.914501e+01	2.135220e+00	9.694693e-01	7.790611e-02	1.337773e-01	2.360017e+02	5.537030e+01	9.475018e+01	3.567518e+00	2.928775e+01	2.952453e+00	9.859199e-01	1.520964e-01	6.580233e-01	1.000710e+00	9.961813e-01	9.154602e-01	6.734656e+00	1.363058e+00	9.929840e+00	7.099730e-01	2.477545e-01	3.061155e+00	1.375808e+01	8.209322e-01	
9  4926.93	2.229056e+00	1.168442e-01	6.919877e+01	2.090056e+00	9.699803e-01	6.669870e-02	1.601323e-01	2.253638e+02	5.330276e+01	9.680018e+01	5.106216e+00	2.913946e+01	1.412280e+00	9.004506e-01	1.869290e-01	6.129897e-01	1.000286e+00	9.964142e-01	8.547246e-01	5.869096e+00	1.165973e+00	8.866806e+00	7.093507e-01	2.478058e-01	3.039776e+00	1.373921e+01	8.134765e-01	
12  4927	2.228406e+00	1.167190e-01	6.909035e+01	2.108267e+00	9.733232e-01	7.172819e-02	1.932156e-01	1.906492e+02	5.899981e+01	9.366134e+01	2.070010e+00	2.916030e+01	6.107937e-01	9.026655e-01	8.267525e-02	5.832878e-01	1.000509e+00	9.975843e-01	8.809219e-01	5.288571e+00	8.955635e-01	9.337082e+00	7.087134e-01	2.478030e-01	3.048452e+00	1.375239e+01	8.172482e-01	
15  4927.32	2.237368e+00	1.171488e-01	6.902812e+01	2.083759e+00	9.699002e-01	6.524456e-02	1.996681e-01	1.977139e+02	5.014518e+01	1.000843e+02	3.873333e+00	2.655665e+01	8.249017e-01	8.712430e-01	2.094402e-02	5.528770e-01	1.000417e+00	9.970410e-01	5.667533e-01	4.976285e+00	9.206377e-01	8.712387e+00	7.070980e-01	2.478413e-01	3.036759e+00	1.374362e+01	8.126215e-01	
19  4927.53	2.249977e+00	1.165595e-01	6.955134e+01	2.116903e+00	9.721722e-01	7.315700e-02	2.283683e-01	1.978242e+02	5.550955e+01	1.070187e+02	3.605815e+00	2.386282e+01	1.064429e+00	8.310160e-01	1.364642e-01	4.836130e-01	1.000452e+00	9.971961e-01	7.326274e-01	3.226153e+00	1.093810e+00	9.409378e+00	7.124459e-01	2.478949e-01	3.052539e+00	1.371031e+01	8.175864e-01	
2  4927.35	2.253581e+00	1.156506e-01	6.995887e+01	2.135759e+00	9.744524e-01	7.865873e-02	2.141678e-01	1.744876e+02	5.174445e+01	1.120854e+02	2.748015e+00	2.267437e+01	2.956945e+00	8.707303e-01	1.248432e-01	4.899473e-01	1.000266e+00	9.968977e-01	7.030474e-01	3.816682e+00	1.307068e+00	9.876495e+00	7.175697e-01	2.479102e-01	3.061407e+00	1.369855e+01	8.186345e-01	
29  4927.7	2.245189e+00	1.163716e-01	6.949225e+01	2.116902e+00	9.725582e-01	7.439831e-02	2.126646e-01	2.031221e+02	6.181938e+01	1.142536e+02	1.272095e+00	2.295953e+01	3.234668e+00	9.000218e-01	1.107887e-01	5.122340e-01	9.999510e-01	9.964076e-01	7.434866e-01	2.934046e+00	1.572509e+00	9.530807e+00	7.124449e-01	2.478746e-01	3.052539e+00	1.372194e+01	8.170174e-01	
26  4926.21	2.240494e+00	1.165208e-01	6.939406e+01	2.176582e+00	9.692433e-01	8.708372e-02	2.008030e-01	2.391414e+02	7.208459e+01	1.090633e+02	3.254681e+00	2.739450e+01	1.942393e+00	9.030016e-01	1.091257e-01	5.588483e-01	1.000043e+00	9.961159e-01	7.239066e-01	1.296761e-01	1.508256e+00	1.067526e+01	7.114182e-01	2.478546e-01	3.080341e+00	1.372776e+01	8.281414e-01	
5  4927.16	2.249531e+00	1.174042e-01	6.909233e+01	2.217831e+00	9.697042e-01	9.517614e-02	1.814715e-01	2.100614e+02	6.383757e+01	1.123303e+02	4.696063e+00	2.386885e+01	3.339192e+00	8.944924e-01	1.585220e-01	5.077405e-01	1.000169e+00	9.975844e-01	9.690181e-01	1.621114e+00	1.485079e+00	1.136032e+01	7.068523e-01	2.478930e-01	3.099115e+00	1.372765e+01	8.387609e-01	
47  4927.94	2.240482e+00	1.174483e-01	6.926880e+01	2.187288e+00	9.651072e-01	8.815624e-02	1.771982e-01	2.518025e+02	5.853826e+01	1.049252e+02	7.635115e+00	2.805377e+01	2.411218e+00	8.116413e-01	4.702486e-01	4.607123e-01	9.999408e-01	9.969575e-01	6.820549e-01	1.977376e+00	1.376324e+00	1.079178e+01	7.084409e-01	2.478545e-01	3.085247e+00	1.371341e+01	8.327381e-01	
9  4927.45	2.243353e+00	1.178090e-01	6.908729e+01	2.202090e+00	9.676839e-01	9.166219e-02	1.437901e-01	2.921869e+02	6.019035e+01	9.107183e+01	9.179523e+00	3.265771e+01	1.921816e+00	7.555179e-01	4.999004e-01	5.314347e-01	1.000232e+00	9.973216e-01	7.272432e-01	2.585817e+00	1.578874e+00	1.109219e+01	7.060909e-01	2.478667e-01	3.091992e+00	1.371874e+01	8.373447e-01	
2  4927.58	2.221055e+00	1.184527e-01	6.850813e+01	2.202753e+00	9.636458e-01	9.067465e-02	1.644468e-01	3.172661e+02	6.485211e+01	9.974697e+01	8.574425e+00	3.040148e+01	1.238264e+00	7.437037e-01	5.216864e-01	4.620662e-01	1.000267e+00	9.974724e-01	7.293510e-01	2.102218e+00	1.715628e+00	1.109360e+01	7.002040e-01	2.477715e-01	3.092293e+00	1.375836e+01	8.390439e-01	
16  4927.1	2.223754e+00	1.184313e-01	6.862545e+01	2.219267e+00	9.634813e-01	9.466828e-02	1.676727e-01	2.584699e+02	6.112510e+01	1.024042e+02	8.216285e+00	2.850454e+01	3.187715e+00	7.856245e-01	5.769681e-01	4.220229e-01	1.000241e+00	9.961044e-01	7.988733e-01	1.623210e+00	1.205501e+00	1.142770e+01	7.012166e-01	2.477831e-01	3.099762e+00	1.374783e+01	8.421755e-01	
56  4927.47	2.220705e+00	1.193324e-01	6.827946e+01	2.242790e+00	9.606035e-01	9.826893e-02	1.676621e-01	2.341910e+02	6.920198e+01	1.128308e+02	3.204236e+00	2.283235e+01	5.168783e+00	7.939046e-01	6.910208e-01	3.433361e-01	1.000439e+00	9.969629e-01	9.424324e-01	3.301134e+00	1.475934e+00	1.176743e+01	6.963133e-01	2.477700e-01	3.110306e+00	1.375474e+01	8.490163e-01	
