1  4927.79	2.224576e+00	1.163443e-01	6.942868e+01	2.234710e+00	9.703762e-01	1.012616e-01	1.314182e-01	1.905813e+02	5.638267e+01	1.132103e+02	5.163335e+00	2.618309e+01	7.192012e+00	9.788646e-01	3.993774e-01	5.928674e-01	1.000664e+00	9.954153e-01	6.208600e-01	1.451212e+00	1.294695e+00	1.192465e+01	7.124023e-01	2.477866e-01	3.106697e+00	1.373393e+01	8.398847e-01	
19  4925.54	2.225420e+00	1.172840e-01	6.906477e+01	2.256838e+00	9.712799e-01	1.058626e-01	1.138686e-01	1.554137e+02	5.881134e+01	1.028644e+02	6.060734e+00	3.046345e+01	6.509180e+00	9.891000e-01	3.350156e-01	7.002870e-01	1.000530e+00	9.949332e-01	6.854491e-01	7.974201e-01	7.952037e-01	1.232614e+01	7.073758e-01	2.477902e-01	3.116550e+00	1.373996e+01	8.476298e-01	
15  4925.23	2.219369e+00	1.172690e-01	6.918740e+01	2.209312e+00	9.707291e-01	9.552695e-02	1.121737e-01	1.560005e+02	5.987247e+01	1.098188e+02	4.737055e+00	2.846978e+01	8.181131e+00	9.751869e-01	4.291725e-01	6.174583e-01	1.000721e+00	9.960024e-01	5.010673e-01	8.066976e-01	8.790101e-01	1.148666e+01	7.085700e-01	2.477643e-01	3.095266e+00	1.373123e+01	8.391606e-01	
48  4925.41	2.221942e+00	1.165532e-01	6.949474e+01	2.167361e+00	9.717470e-01	8.682956e-02	1.399621e-01	1.479349e+02	5.731973e+01	1.062842e+02	7.776510e+00	2.882735e+01	8.675636e+00	9.498879e-01	4.667487e-01	5.674486e-01	1.001146e+00	9.954261e-01	4.889700e-01	8.173239e-02	4.295482e-01	1.071211e+01	7.125709e-01	2.477753e-01	3.076095e+00	1.372312e+01	8.288851e-01	
14  4925.87	2.234535e+00	1.165167e-01	6.955754e+01	2.136875e+00	9.730117e-01	7.946875e-02	1.537809e-01	1.494985e+02	5.047476e+01	1.136839e+02	5.898997e+00	2.385525e+01	8.583467e+00	9.424853e-01	2.999530e-01	5.497239e-01	1.001064e+00	9.950950e-01	4.331426e-01	1.464613e+00	3.024314e-01	1.002249e+01	7.129047e-01	2.478292e-01	3.061929e+00	1.371516e+01	8.225677e-01	
3  4926.39	2.239427e+00	1.164820e-01	6.972509e+01	2.156004e+00	9.719066e-01	8.338688e-02	1.474372e-01	1.430388e+02	5.546657e+01	1.237872e+02	4.369724e+00	1.969321e+01	7.258524e+00	9.526805e-01	1.026835e-01	5.006877e-01	1.001112e+00	9.946369e-01	4.357493e-01	1.160231e+00	2.507533e-01	1.035660e+01	7.142537e-01	2.478500e-01	3.070842e+00	1.370010e+01	8.258372e-01	
17  4925.81	2.244753e+00	1.166330e-01	6.961091e+01	2.145893e+00	9.708001e-01	8.017101e-02	1.692640e-01	1.104431e+02	4.414591e+01	1.154678e+02	4.368168e+00	2.096508e+01	9.053878e+00	9.442950e-01	2.680265e-01	5.089107e-01	1.000973e+00	9.950974e-01	4.844003e-01	3.368378e+00	3.274644e-01	1.005864e+01	7.128939e-01	2.478727e-01	3.066141e+00	1.370451e+01	8.235721e-01	
2  4925.44	2.218975e+00	1.159090e-01	6.946765e+01	2.159546e+00	9.697063e-01	8.463692e-02	1.621968e-01	1.449221e+02	4.976108e+01	1.171352e+02	3.715239e+00	2.336645e+01	9.649617e+00	9.398545e-01	3.819752e-01	5.560101e-01	1.001045e+00	9.951308e-01	4.938689e-01	3.840591e+00	5.324385e-01	1.051242e+01	7.137431e-01	2.477626e-01	3.072483e+00	1.374404e+01	8.239322e-01	
8  4924.93	2.190461e+00	1.165462e-01	6.874873e+01	2.148879e+00	9.647337e-01	8.344902e-02	1.510982e-01	1.182377e+02	4.629239e+01	1.156255e+02	6.826713e+00	2.495893e+01	9.375134e+00	9.341904e-01	3.193582e-01	6.104956e-01	1.000749e+00	9.951441e-01	2.900382e-01	5.897271e+00	2.253007e-01	1.050821e+01	7.069800e-01	2.476398e-01	3.067531e+00	1.379789e+01	8.233108e-01	
12  4925.09	2.208948e+00	1.175705e-01	6.859106e+01	2.133195e+00	9.664805e-01	7.932866e-02	1.408193e-01	1.002764e+02	4.897609e+01	1.101368e+02	9.012396e+00	2.715439e+01	7.985262e+00	9.872223e-01	2.727505e-01	6.857216e-01	1.000810e+00	9.945232e-01	4.502098e-01	5.209483e+00	-5.323425e-02	1.010532e+01	7.030612e-01	2.477195e-01	3.060206e+00	1.377851e+01	8.237408e-01	
