6  4928.25	2.215388e+00	1.162159e-01	6.931876e+01	2.159252e+00	9.698178e-01	8.533122e-02	1.254067e-01	1.821754e+02	7.593268e+01	1.164189e+02	1.524211e+00	2.539871e+01	3.866162e+00	9.328970e-01	2.405442e-01	5.719115e-01	1.000808e+00	9.960893e-01	6.383210e-01	1.367877e+00	2.875316e-01	1.059103e+01	7.119480e-01	2.477472e-01	3.072347e+00	1.374968e+01	8.251713e-01	
11  4928.28	2.205911e+00	1.164620e-01	6.920358e+01	2.142887e+00	9.661481e-01	8.076819e-02	1.013450e-01	1.771234e+02	7.278846e+01	1.131977e+02	3.160002e+00	2.960513e+01	3.871281e+00	9.089878e-01	2.803875e-01	6.480942e-01	1.000997e+00	9.969531e-01	5.020014e-01	2.155533e+00	1.986122e-02	1.022043e+01	7.106723e-01	2.477065e-01	3.064739e+00	1.375566e+01	8.223153e-01	
6  4926.55	2.198836e+00	1.173359e-01	6.872306e+01	2.122209e+00	9.655238e-01	7.502084e-02	1.105570e-01	1.471126e+02	7.427848e+01	1.067111e+02	5.501987e+00	3.214267e+01	3.865861e+00	9.279979e-01	3.037444e-01	6.753007e-01	1.000683e+00	9.963942e-01	5.585566e-01	1.394009e+00	-7.557903e-02	9.737518e+00	7.049116e-01	2.476760e-01	3.055043e+00	1.377604e+01	8.213249e-01	
2  4928.25	2.216842e+00	1.165470e-01	6.912582e+01	2.195023e+00	9.672581e-01	9.213157e-02	9.468037e-02	1.163421e+02	6.567183e+01	1.111996e+02	6.073738e+00	3.072996e+01	4.655359e+00	9.438018e-01	3.381908e-01	6.183299e-01	1.000988e+00	9.948223e-01	5.805737e-01	9.877320e-01	-3.760794e-01	1.118484e+01	7.096144e-01	2.477534e-01	3.088778e+00	1.375717e+01	8.320249e-01	
8  4927.59	2.218633e+00	1.167764e-01	6.913523e+01	2.183750e+00	9.693034e-01	8.963760e-02	9.922345e-02	1.149454e+02	5.073990e+01	1.215047e+02	8.374545e+00	2.643746e+01	7.060234e+00	9.298231e-01	4.380025e-01	5.413861e-01	1.000949e+00	9.945429e-01	5.470904e-01	6.467016e-01	-1.163434e-01	1.097006e+01	7.091761e-01	2.477611e-01	3.083629e+00	1.374954e+01	8.315314e-01	
11  4929.56	2.221091e+00	1.166570e-01	6.921363e+01	2.199710e+00	9.660640e-01	9.259005e-02	8.207768e-02	1.516895e+02	3.956744e+01	1.223689e+02	9.847671e+00	2.406511e+01	6.429776e+00	9.354966e-01	3.734320e-01	4.917699e-01	1.000839e+00	9.957199e-01	4.997079e-01	4.567537e+00	4.232947e-01	1.121432e+01	7.100324e-01	2.477717e-01	3.090910e+00	1.374523e+01	8.329874e-01	
6  4929.59	2.226288e+00	1.171701e-01	6.899397e+01	2.213193e+00	9.696130e-01	9.490239e-02	1.241436e-01	1.888485e+02	5.165852e+01	1.089578e+02	7.892948e+00	3.066674e+01	4.400079e+00	8.477818e-01	5.072684e-01	5.316896e-01	1.000886e+00	9.959022e-01	5.523127e-01	2.695183e+00	5.763205e-01	1.140665e+01	7.069960e-01	2.477939e-01	3.097021e+00	1.374909e+01	8.380789e-01	
10  4929.47	2.240008e+00	1.162820e-01	6.947525e+01	2.230209e+00	9.735206e-01	1.002789e-01	1.072313e-01	1.399328e+02	4.381134e+01	1.104590e+02	8.690866e+00	2.644573e+01	3.719378e+00	8.903678e-01	3.834218e-01	4.942483e-01	1.000945e+00	9.956084e-01	5.205656e-01	4.076513e+00	2.478007e-01	1.178848e+01	7.125971e-01	2.478525e-01	3.104681e+00	1.372732e+01	8.388177e-01	
2  4932.1	2.253492e+00	1.165569e-01	6.949189e+01	2.237221e+00	9.702974e-01	1.013457e-01	8.199792e-02	1.534603e+02	4.563479e+01	1.149973e+02	9.584665e+00	2.664070e+01	4.394790e+00	8.883098e-01	4.173596e-01	5.054456e-01	1.000813e+00	9.951146e-01	6.343027e-01	3.912779e+00	5.532278e-01	1.183902e+01	7.118863e-01	2.479098e-01	3.107820e+00	1.371463e+01	8.394639e-01	
3  4932.57	2.239232e+00	1.166824e-01	6.931478e+01	2.192522e+00	9.684349e-01	9.032709e-02	1.001770e-01	1.443056e+02	4.888173e+01	1.176086e+02	9.356747e+00	2.630328e+01	4.356733e+00	9.066044e-01	3.654814e-01	5.978267e-01	1.000894e+00	9.947823e-01	7.407064e-01	4.189937e+00	6.136612e-01	1.096304e+01	7.104477e-01	2.478492e-01	3.087638e+00	1.373065e+01	8.315167e-01	
