17  4924.44	2.208552e+00	1.161305e-01	6.927600e+01	2.242836e+00	9.691893e-01	1.033613e-01	1.395818e-01	1.593903e+02	4.936702e+01	1.301160e+02	9.192175e+00	1.940935e+01	5.750715e+00	9.472279e-01	2.611241e-01	4.410894e-01	1.000400e+00	9.959711e-01	5.777144e-01	1.356264e+00	7.952795e-01	1.214786e+01	7.119127e-01	2.477178e-01	3.110326e+00	1.375769e+01	8.407453e-01	
5  4927.61	2.218579e+00	1.165784e-01	6.926433e+01	2.222563e+00	9.674532e-01	9.835413e-02	1.379678e-01	1.975688e+02	5.039101e+01	1.138382e+02	1.138593e+01	2.659929e+01	4.664548e+00	9.581759e-01	2.833330e-01	5.129247e-01	1.000206e+00	9.967340e-01	6.056501e-01	2.478441e+00	6.656462e-01	1.170847e+01	7.106731e-01	2.477609e-01	3.101246e+00	1.374361e+01	8.377321e-01	
1  4925.7	2.215486e+00	1.166160e-01	6.928350e+01	2.203661e+00	9.643927e-01	9.470899e-02	1.300551e-01	2.387260e+02	5.293835e+01	1.069018e+02	9.438585e+00	2.936746e+01	7.022450e+00	9.082829e-01	4.768472e-01	4.930603e-01	1.000284e+00	9.967178e-01	3.383120e-01	2.133831e+00	8.210296e-01	1.141226e+01	7.108192e-01	2.477476e-01	3.092705e+00	1.374174e+01	8.335976e-01	
16  4926.52	2.223547e+00	1.166587e-01	6.942028e+01	2.228975e+00	9.677203e-01	9.958340e-02	1.449059e-01	2.582368e+02	6.274148e+01	1.112452e+02	2.584445e+00	2.469485e+01	6.664378e+00	8.485643e-01	3.967423e-01	5.024271e-01	1.000678e+00	9.960317e-01	2.875110e-01	4.084757e+00	1.288860e+00	1.179691e+01	7.117017e-01	2.477822e-01	3.104127e+00	1.372633e+01	8.394474e-01	
5  4926.94	2.231612e+00	1.166293e-01	6.944107e+01	2.247604e+00	9.708258e-01	1.035200e-01	1.186605e-01	2.600752e+02	5.295215e+01	1.003804e+02	7.859741e+00	3.062168e+01	4.776140e+00	8.651906e-01	3.323410e-01	5.828877e-01	1.000877e+00	9.968023e-01	4.019208e-02	2.300479e+00	1.160444e+00	1.209451e+01	7.117680e-01	2.478167e-01	3.112450e+00	1.372309e+01	8.433319e-01	
13  4928.39	2.251543e+00	1.170608e-01	6.960214e+01	2.277044e+00	9.718131e-01	1.104003e-01	1.296561e-01	2.434829e+02	5.847740e+01	1.063571e+02	4.830791e+00	2.632704e+01	4.673284e+00	8.288225e-01	2.552112e-01	5.166044e-01	1.000863e+00	9.981613e-01	2.425168e-02	3.382729e+00	8.889502e-01	1.259708e+01	7.117984e-01	2.479015e-01	3.125463e+00	1.369176e+01	8.501836e-01	
78  4929	2.244098e+00	1.163492e-01	6.989897e+01	2.251845e+00	9.754131e-01	1.054311e-01	1.258152e-01	2.158351e+02	6.594182e+01	1.132859e+02	4.355111e+00	2.412660e+01	4.724991e+00	8.504226e-01	1.651906e-01	5.075176e-01	1.000616e+00	9.968522e-01	1.028559e-01	1.891427e+00	6.085481e-01	1.220261e+01	7.158496e-01	2.478699e-01	3.114335e+00	1.368726e+01	8.446508e-01	
15  4927.9	2.244464e+00	1.158448e-01	7.010804e+01	2.198039e+00	9.748577e-01	9.390479e-02	1.559634e-01	1.652986e+02	6.250301e+01	1.075036e+02	5.236190e+00	2.465803e+01	4.493408e+00	9.121096e-01	7.550958e-02	5.755089e-01	1.000750e+00	9.972212e-01	4.139475e-01	3.379854e+00	3.713591e-01	1.123257e+01	7.185608e-01	2.478715e-01	3.090151e+00	1.368272e+01	8.325368e-01	
6  4927.8	2.245311e+00	1.154725e-01	7.012336e+01	2.228476e+00	9.763480e-01	1.013924e-01	1.312573e-01	1.440430e+02	5.667194e+01	1.147040e+02	3.769497e+00	2.310540e+01	4.121398e+00	9.197415e-01	7.778962e-02	5.250328e-01	1.000475e+00	9.987314e-01	3.050955e-01	1.943364e+00	1.816770e-01	1.184323e+01	7.194236e-01	2.478751e-01	3.103903e+00	1.369135e+01	8.370048e-01	
21  4926.65	2.226981e+00	1.152417e-01	6.992879e+01	2.193214e+00	9.761034e-01	9.390391e-02	1.510035e-01	9.940634e+01	4.187421e+01	1.182278e+02	5.714793e+00	2.416064e+01	7.149683e+00	8.919520e-01	2.945595e-01	4.881723e-01	1.000359e+00	9.987266e-01	7.409984e-02	8.156459e-01	1.607372e-01	1.127188e+01	7.187068e-01	2.477969e-01	3.087953e+00	1.371974e+01	8.299595e-01	
9  4927.7	2.219129e+00	1.150790e-01	6.997621e+01	2.151494e+00	9.742083e-01	8.501835e-02	1.146037e-01	1.103375e+02	4.749521e+01	1.165899e+02	2.481630e+00	2.537280e+01	8.047904e+00	9.436696e-01	3.714384e-01	5.612663e-01	1.000274e+00	9.984703e-01	3.042723e-01	2.998107e+00	5.042300e-01	1.052646e+01	7.195805e-01	2.477633e-01	3.068748e+00	1.372224e+01	8.213477e-01	
12  4927.7	2.227590e+00	1.158904e-01	6.971840e+01	2.146377e+00	9.725120e-01	8.262266e-02	9.573189e-02	1.576601e+02	5.616077e+01	1.139342e+02	4.154311e+00	2.534779e+01	4.141308e+00	8.418293e-01	2.533281e-01	5.305781e-01	1.000419e+00	9.982149e-01	4.362793e-01	4.419709e+00	4.389338e-01	1.030887e+01	7.156595e-01	2.477995e-01	3.066366e+00	1.372015e+01	8.222930e-01	
5  4928	2.229399e+00	1.142355e-01	7.038724e+01	2.158111e+00	9.795994e-01	8.801173e-02	1.202047e-01	1.911433e+02	6.288073e+01	1.226805e+02	9.076726e-01	2.107003e+01	4.522375e+00	8.205563e-01	1.780551e-01	4.513336e-01	1.000268e+00	9.972849e-01	3.459904e-01	3.585247e+00	7.023842e-01	1.073563e+01	7.243412e-01	2.478072e-01	3.071818e+00	1.370678e+01	8.206682e-01	
37  4929.18	2.214370e+00	1.146595e-01	7.021103e+01	2.148545e+00	9.781900e-01	8.559028e-02	1.104939e-01	1.575484e+02	6.710989e+01	1.114069e+02	4.008570e-01	2.657535e+01	4.371498e+00	8.835351e-01	1.257201e-01	5.775595e-01	1.000128e+00	9.971552e-01	3.228304e-01	4.420065e+00	4.661918e-01	1.058261e+01	7.224007e-01	2.477428e-01	3.067376e+00	1.371460e+01	8.209613e-01	
2  4929.21	2.211223e+00	1.152839e-01	6.988210e+01	2.174734e+00	9.797796e-01	9.130481e-02	1.020445e-01	1.209696e+02	6.137189e+01	1.103021e+02	5.434255e-01	2.497135e+01	5.131758e+00	8.425358e-01	2.339337e-01	5.561941e-01	1.000166e+00	9.971680e-01	2.633167e-01	5.069783e+00	5.343337e-01	1.110202e+01	7.185671e-01	2.477293e-01	3.079491e+00	1.372701e+01	8.288048e-01	
28  4930.26	2.206094e+00	1.152661e-01	6.982938e+01	2.178979e+00	9.774244e-01	9.224847e-02	1.171616e-01	8.665417e+01	7.021319e+01	1.176114e+02	8.910081e-01	2.284664e+01	5.511272e+00	8.173535e-01	9.264005e-02	5.654301e-01	1.000410e+00	9.973773e-01	3.099362e-01	4.536755e+00	4.290077e-02	1.119888e+01	7.182837e-01	2.477072e-01	3.081442e+00	1.373355e+01	8.289971e-01	
38  4931.03	2.221184e+00	1.144673e-01	7.024737e+01	2.196440e+00	9.818868e-01	9.796068e-02	1.210168e-01	7.644544e+01	6.606128e+01	1.160010e+02	1.918526e+00	2.185799e+01	5.168067e+00	8.674499e-01	7.974768e-03	5.546376e-01	1.000474e+00	9.973247e-01	4.766490e-01	5.438039e+00	-3.829218e-02	1.161160e+01	7.229393e-01	2.477721e-01	3.089423e+00	1.371485e+01	8.299836e-01	
22  4931.82	2.198216e+00	1.149201e-01	6.976943e+01	2.145750e+00	9.795714e-01	8.664810e-02	1.104970e-01	1.203897e+02	6.364062e+01	1.066328e+02	1.224318e+00	2.621910e+01	4.227519e+00	8.790866e-01	5.413179e-02	5.947891e-01	1.000352e+00	9.983528e-01	2.674300e-01	7.003514e+00	3.050458e-01	1.073001e+01	7.186721e-01	2.476733e-01	3.066074e+00	1.375059e+01	8.221365e-01	
1  4931.73	2.192845e+00	1.140105e-01	6.991993e+01	2.154309e+00	9.806616e-01	9.084470e-02	1.176725e-01	1.846734e+02	5.703455e+01	9.945643e+01	5.642416e+00	2.894714e+01	3.522321e+00	8.785237e-01	2.558835e-01	5.786181e-01	1.000404e+00	9.969184e-01	3.758560e-01	7.294829e+00	2.965897e-01	1.108798e+01	7.218522e-01	2.476501e-01	3.070055e+00	1.376416e+01	8.206453e-01	
5  4930.18	2.212434e+00	1.150811e-01	6.964049e+01	2.155379e+00	9.766375e-01	9.029143e-02	1.125192e-01	1.855129e+02	4.764156e+01	8.831285e+01	7.746220e+00	3.136003e+01	5.872507e+00	9.105958e-01	4.589687e-01	5.534662e-01	1.000566e+00	9.971926e-01	5.317952e-01	9.107952e+00	3.966432e-01	1.100375e+01	7.170042e-01	2.477345e-01	3.070551e+00	1.375352e+01	8.224656e-01	
23  4930.04	2.197797e+00	1.149433e-01	6.951941e+01	2.194154e+00	9.776101e-01	9.879432e-02	1.360587e-01	1.598124e+02	5.096570e+01	9.542670e+01	4.855509e+00	2.811607e+01	6.231052e+00	9.981322e-01	3.180481e-01	5.261327e-01	1.000791e+00	9.956145e-01	6.116530e-01	9.689116e+00	4.759225e-01	1.177164e+01	7.166055e-01	2.476715e-01	3.088382e+00	1.377209e+01	8.302029e-01	
22  4930.89	2.206001e+00	1.146594e-01	6.965355e+01	2.145720e+00	9.726080e-01	8.807121e-02	1.135337e-01	1.160677e+02	4.780391e+01	1.067364e+02	5.067895e+00	2.392838e+01	8.460400e+00	9.060361e-01	4.555427e-01	3.896882e-01	1.000716e+00	9.956257e-01	4.628725e-01	9.929513e+00	2.351277e-01	1.082126e+01	7.181120e-01	2.477068e-01	3.066060e+00	1.376587e+01	8.178558e-01	
41  4927.59	2.202970e+00	1.153090e-01	6.937362e+01	2.152333e+00	9.752609e-01	8.840808e-02	1.369689e-01	1.267686e+02	5.452149e+01	1.162038e+02	1.085884e+00	2.179455e+01	8.529939e+00	9.075701e-01	3.701916e-01	4.663196e-01	1.000557e+00	9.952777e-01	3.228839e-01	8.238837e+00	4.713019e-01	1.087601e+01	7.145459e-01	2.476938e-01	3.069138e+00	1.377337e+01	8.224315e-01	
13  4927.35	2.215166e+00	1.154545e-01	6.948311e+01	2.158828e+00	9.777257e-01	8.931085e-02	1.568489e-01	8.439436e+01	5.366729e+01	1.248606e+02	4.463544e-01	1.669421e+01	8.780666e+00	9.086578e-01	3.353307e-01	3.788204e-01	1.000699e+00	9.949974e-01	5.267137e-01	7.574486e+00	2.797167e-01	1.091953e+01	7.148907e-01	2.477462e-01	3.072151e+00	1.375628e+01	8.245887e-01	
186  4927.18	2.204942e+00	1.155682e-01	6.934226e+01	2.150832e+00	9.755362e-01	8.676230e-02	1.344000e-01	1.137332e+02	4.645091e+01	1.139579e+02	2.340132e-01	2.030202e+01	7.563671e+00	9.117656e-01	4.553426e-01	4.261729e-01	1.000581e+00	9.946339e-01	2.932726e-01	9.872059e+00	5.452373e-01	1.073317e+01	7.137074e-01	2.477023e-01	3.068440e+00	1.376840e+01	8.232197e-01	
