7  4925.8	2.229291e+00	1.167503e-01	6.915917e+01	2.214927e+00	9.688533e-01	9.698887e-02	1.419424e-01	2.150113e+02	6.973031e+01	1.183008e+02	1.440528e+00	2.244845e+01	4.166894e+00	8.211345e-01	4.567095e-01	4.512446e-01	1.000261e+00	9.955977e-01	5.283446e-01	2.621143e+00	5.392689e-01	1.156247e+01	7.092091e-01	2.478068e-01	3.097804e+00	1.374521e+01	8.364912e-01	
2  4926.16	2.240496e+00	1.163654e-01	6.938021e+01	2.203480e+00	9.666573e-01	9.578199e-02	1.502887e-01	1.772693e+02	6.250199e+01	1.110416e+02	3.059136e+00	2.429455e+01	4.734503e+00	7.944153e-01	4.801073e-01	5.013058e-01	1.000408e+00	9.962152e-01	5.367242e-01	5.110875e+00	1.307498e-01	1.141367e+01	7.116259e-01	2.478546e-01	3.092623e+00	1.373325e+01	8.316888e-01	
8  4930.91	2.249984e+00	1.168452e-01	6.901403e+01	2.244604e+00	9.679683e-01	1.034570e-01	1.425843e-01	2.219610e+02	5.446571e+01	1.048729e+02	1.150206e+00	2.505057e+01	4.570493e+00	8.671680e-01	3.558467e-01	5.787998e-01	1.000398e+00	9.970132e-01	4.941575e-01	5.957538e+00	7.961257e-01	1.202994e+01	7.073509e-01	2.478949e-01	3.111114e+00	1.374973e+01	8.404525e-01	
3  4931.04	2.261636e+00	1.190843e-01	6.835293e+01	2.217272e+00	9.630039e-01	9.444407e-02	1.371025e-01	1.648481e+02	2.556967e+01	9.193570e+01	4.947746e+00	2.820481e+01	6.360880e+00	9.385186e-01	2.260764e-01	6.768068e-01	1.000319e+00	9.961900e-01	1.957625e-01	8.385663e+00	7.669917e-01	1.130136e+01	6.966208e-01	2.479443e-01	3.098863e+00	1.374386e+01	8.412211e-01	
12  4930.94	2.288022e+00	1.185759e-01	6.900145e+01	2.195239e+00	9.636943e-01	9.010590e-02	1.571737e-01	1.651407e+02	3.107538e+01	9.921757e+01	5.737238e+00	2.584108e+01	5.901302e+00	9.205003e-01	7.788099e-02	6.504120e-01	1.000086e+00	9.967367e-01	9.589936e-02	8.841241e+00	6.504909e-01	1.083951e+01	7.028104e-01	2.480551e-01	3.088876e+00	1.369339e+01	8.349386e-01	
10  4932.02	2.287159e+00	1.189862e-01	6.895053e+01	2.133099e+00	9.651823e-01	7.503094e-02	1.648601e-01	1.323815e+02	3.048830e+01	1.047721e+02	5.985901e+00	2.170146e+01	8.004258e+00	9.616655e-01	1.151916e-01	5.831436e-01	1.000255e+00	9.965214e-01	1.217223e-01	7.876775e+00	3.759114e-01	9.530106e+00	7.015263e-01	2.480515e-01	3.060161e+00	1.368702e+01	8.252505e-01	
16  4931.73	2.288685e+00	1.183945e-01	6.925062e+01	2.127950e+00	9.664480e-01	7.491566e-02	1.465300e-01	8.265214e+01	3.125968e+01	1.098618e+02	4.035716e+00	2.088504e+01	9.746871e+00	9.720861e-01	9.805061e-02	5.699849e-01	9.999669e-01	9.958444e-01	9.242371e-03	6.154365e+00	2.338884e-01	9.503433e+00	7.053096e-01	2.480579e-01	3.057744e+00	1.367630e+01	8.227144e-01	
120  4929.42	2.284358e+00	1.178769e-01	6.929911e+01	2.168015e+00	9.707571e-01	8.475060e-02	1.470415e-01	1.088596e+02	3.306725e+01	1.112339e+02	5.584687e+00	2.170152e+01	8.247234e+00	9.864532e-01	6.034354e-02	6.244149e-01	1.000223e+00	9.956844e-01	4.591296e-02	2.809366e+00	3.300148e-01	1.037485e+01	7.068896e-01	2.480398e-01	3.076397e+00	1.368720e+01	8.298764e-01	
1  4929.26	2.268458e+00	1.176937e-01	6.921623e+01	2.113904e+00	9.710102e-01	7.218306e-02	1.616620e-01	1.238218e+02	3.670291e+01	1.031164e+02	7.237678e+00	2.593854e+01	6.674005e+00	9.707180e-01	3.997438e-02	7.079630e-01	1.000034e+00	9.962158e-01	7.820278e-02	4.564923e+00	4.853115e-01	9.293564e+00	7.069017e-01	2.479731e-01	3.051122e+00	1.370374e+01	8.195823e-01	
27  4928.97	2.267478e+00	1.172422e-01	6.945727e+01	2.097069e+00	9.696927e-01	6.829317e-02	1.602583e-01	1.395741e+02	3.700617e+01	1.063697e+02	8.965543e+00	2.459960e+01	6.750870e+00	9.986644e-01	4.781802e-02	7.080285e-01	1.000334e+00	9.960594e-01	2.132648e-01	5.722425e+00	9.524432e-01	8.927872e+00	7.098887e-01	2.479689e-01	3.043126e+00	1.369516e+01	8.146168e-01	
