4  4923.62	2.227104e+00	1.157903e-01	6.960597e+01	2.232185e+00	9.720857e-01	1.014319e-01	1.370110e-01	1.615403e+02	6.026089e+01	1.203583e+02	3.514517e+00	2.153541e+01	4.555560e+00	8.772824e-01	1.504404e-01	4.802771e-01	1.000355e+00	9.966321e-01	4.227560e-01	2.251910e+00	3.692322e-01	1.191483e+01	7.149567e-01	2.477974e-01	3.105566e+00	1.373290e+01	8.377032e-01	
17  4924.96	2.228985e+00	1.163070e-01	6.936772e+01	2.214569e+00	9.720172e-01	9.658736e-02	1.460725e-01	1.511125e+02	6.227101e+01	1.280427e+02	2.410165e+00	1.955053e+01	7.191571e+00	9.379131e-01	2.096686e-01	4.675417e-01	1.000312e+00	9.968026e-01	5.599846e-01	1.832221e+00	8.090689e-01	1.151755e+01	7.118826e-01	2.478055e-01	3.097643e+00	1.373911e+01	8.359911e-01	
1  4923.65	2.223129e+00	1.175966e-01	6.889582e+01	2.210090e+00	9.716278e-01	9.406348e-02	1.471185e-01	1.680956e+02	5.837539e+01	1.251728e+02	3.278078e+00	1.916075e+01	7.556603e+00	9.381545e-01	3.002070e-01	4.523916e-01	1.000280e+00	9.972821e-01	8.131997e-01	2.392902e+00	1.050064e+00	1.135751e+01	7.053286e-01	2.477804e-01	3.095618e+00	1.374693e+01	8.400786e-01	
38  4924.74	2.240085e+00	1.179473e-01	6.884986e+01	2.217003e+00	9.721614e-01	9.526195e-02	1.640636e-01	1.661070e+02	5.003461e+01	1.103186e+02	2.949841e+00	2.435634e+01	7.406305e+00	9.702625e-01	4.546587e-01	5.230719e-01	1.000140e+00	9.971820e-01	7.129367e-01	2.524259e+00	9.976572e-01	1.141226e+01	7.038375e-01	2.478528e-01	3.098741e+00	1.373677e+01	8.418572e-01	
3  4926.56	2.244189e+00	1.170862e-01	6.928395e+01	2.205474e+00	9.719377e-01	9.449063e-02	1.462226e-01	1.085248e+02	4.291358e+01	9.461734e+01	5.362963e+00	2.987200e+01	7.953163e+00	8.780537e-01	6.339564e-01	4.951767e-01	1.000036e+00	9.972560e-01	6.234835e-01	4.056750e+00	5.078297e-01	1.131259e+01	7.092453e-01	2.478703e-01	3.093527e+00	1.372095e+01	8.365466e-01	
5  4925.98	2.228150e+00	1.169754e-01	6.918750e+01	2.207348e+00	9.747099e-01	9.545199e-02	1.876771e-01	1.199951e+02	4.267086e+01	1.046691e+02	6.447908e+00	2.666677e+01	8.159113e+00	8.608769e-01	6.474647e-01	4.390824e-01	1.000045e+00	9.974268e-01	7.603556e-01	3.383097e+00	8.591758e-01	1.144315e+01	7.090007e-01	2.478019e-01	3.094377e+00	1.373685e+01	8.381204e-01	
1  4923.82	2.225525e+00	1.165880e-01	6.932167e+01	2.209390e+00	9.756492e-01	9.580659e-02	1.961187e-01	7.081237e+01	4.930948e+01	1.175802e+02	2.950859e+00	2.077798e+01	7.640734e+00	8.804354e-01	4.757696e-01	4.361243e-01	1.000534e+00	9.966928e-01	7.778579e-01	4.989508e+00	6.642678e-01	1.147122e+01	7.109868e-01	2.477907e-01	3.095302e+00	1.373639e+01	8.376067e-01	
7  4925.7	2.212364e+00	1.168499e-01	6.905002e+01	2.207949e+00	9.733027e-01	9.482803e-02	2.066462e-01	7.639737e+01	4.693049e+01	1.304530e+02	7.113061e+00	1.961961e+01	8.920295e+00	9.286796e-01	4.494248e-01	4.657769e-01	1.000555e+00	9.971969e-01	8.730288e-01	2.972893e+00	4.876413e-01	1.143753e+01	7.084350e-01	2.477342e-01	3.094649e+00	1.375676e+01	8.379439e-01	
14  4925.71	2.229269e+00	1.182810e-01	6.890619e+01	2.214861e+00	9.718696e-01	9.442405e-02	1.718944e-01	7.151752e+01	5.353246e+01	1.319342e+02	4.800709e+00	1.782940e+01	8.517993e+00	9.028938e-01	3.034875e-01	4.459809e-01	1.000081e+00	9.971370e-01	8.689019e-01	3.652302e+00	4.634789e-01	1.138559e+01	7.038466e-01	2.478067e-01	3.097775e+00	1.372566e+01	8.437381e-01	
7  4925.83	2.227926e+00	1.172265e-01	6.926888e+01	2.229634e+00	9.746338e-01	9.957640e-02	1.588305e-01	5.992503e+01	5.433256e+01	1.297419e+02	3.715524e+00	1.642155e+01	7.416480e+00	8.737169e-01	2.122079e-01	3.988852e-01	1.000138e+00	9.962770e-01	7.851604e-01	5.468857e+00	2.424111e-01	1.179691e+01	7.091654e-01	2.478009e-01	3.104422e+00	1.372288e+01	8.437106e-01	
