60  4924.1	2.215861e+00	1.160824e-01	6.942772e+01	2.259651e+00	9.723897e-01	1.072297e-01	1.390664e-01	2.356820e+02	5.620427e+01	1.148824e+02	9.241707e+00	2.668442e+01	3.822559e+00	9.286932e-01	2.863213e-01	5.249446e-01	1.000501e+00	9.963796e-01	6.070263e-01	8.657866e-01	9.523059e-01	1.243845e+01	7.131184e-01	2.477492e-01	3.117795e+00	1.374363e+01	8.446111e-01	
19  4925.01	2.204109e+00	1.172300e-01	6.895400e+01	2.234683e+00	9.685577e-01	1.004689e-01	1.064857e-01	2.445669e+02	5.586158e+01	1.269452e+02	1.218445e+01	2.104573e+01	2.065736e+00	8.749046e-01	2.281713e-01	5.081555e-01	1.000580e+00	9.951888e-01	8.057120e-01	2.199390e+00	9.477364e-01	1.195273e+01	7.069967e-01	2.476987e-01	3.106684e+00	1.375706e+01	8.435152e-01	
2  4925.84	2.212282e+00	1.163801e-01	6.921391e+01	2.180758e+00	9.674888e-01	9.011433e-02	1.158008e-01	2.631479e+02	5.697269e+01	1.234794e+02	1.102041e+01	2.332791e+01	3.931685e+00	8.922355e-01	2.778451e-01	4.951282e-01	1.000575e+00	9.962087e-01	7.467995e-01	3.520184e+00	1.202981e+00	1.102200e+01	7.107967e-01	2.477339e-01	3.082257e+00	1.375525e+01	8.292058e-01	
7  4928	2.214619e+00	1.177277e-01	6.857349e+01	2.185959e+00	9.635404e-01	8.906164e-02	1.034059e-01	3.069404e+02	5.872936e+01	1.204096e+02	7.601621e+00	2.431265e+01	2.008056e+00	9.110514e-01	1.851466e-01	5.419388e-01	1.000918e+00	9.963218e-01	8.060529e-01	5.064085e+00	1.357793e+00	1.095602e+01	7.024540e-01	2.477439e-01	3.084640e+00	1.377419e+01	8.331953e-01	
16  4927.63	2.204406e+00	1.168503e-01	6.885769e+01	2.199286e+00	9.667609e-01	9.305018e-02	1.168132e-01	3.040511e+02	5.823377e+01	1.205080e+02	9.850564e+00	2.807962e+01	1.553030e+00	9.120572e-01	1.912263e-01	6.464360e-01	1.000877e+00	9.963176e-01	7.927910e-01	2.550167e+00	1.017052e+00	1.131119e+01	7.069710e-01	2.477000e-01	3.090718e+00	1.377595e+01	8.342607e-01	
3  4926.6	2.223212e+00	1.172976e-01	6.895913e+01	2.236308e+00	9.659912e-01	1.009746e-01	1.384868e-01	2.760487e+02	4.839562e+01	1.121861e+02	1.113151e+01	3.085792e+01	2.664711e+00	9.409164e-01	2.290661e-01	6.943578e-01	1.000860e+00	9.961677e-01	5.810865e-01	3.171558e+00	8.248222e-01	1.193027e+01	7.064965e-01	2.477808e-01	3.107411e+00	1.374951e+01	8.419850e-01	
5  4927.47	2.223446e+00	1.179354e-01	6.864720e+01	2.232597e+00	9.632989e-01	9.966074e-02	1.705852e-01	2.072502e+02	5.244536e+01	1.068954e+02	1.090255e+01	3.510654e+01	4.805197e+00	9.286936e-01	4.812182e-01	6.727170e-01	1.000546e+00	9.970553e-01	6.326538e-01	2.090947e+00	4.661056e-01	1.183621e+01	7.024646e-01	2.477818e-01	3.105751e+00	1.375954e+01	8.424844e-01	
7  4926.34	2.211744e+00	1.165599e-01	6.904256e+01	2.217004e+00	9.666029e-01	9.926322e-02	1.774399e-01	1.821494e+02	5.163174e+01	1.072255e+02	9.202777e+00	3.264747e+01	5.193133e+00	9.440327e-01	4.663280e-01	6.108535e-01	1.000504e+00	9.969120e-01	7.852324e-01	4.327216e+00	1.576716e-01	1.180673e+01	7.089936e-01	2.477315e-01	3.098742e+00	1.376558e+01	8.362050e-01	
9  4925.9	2.219305e+00	1.175182e-01	6.870421e+01	2.244133e+00	9.670666e-01	1.031029e-01	1.920356e-01	1.841044e+02	6.262877e+01	1.128846e+02	3.347926e+00	2.937377e+01	4.226612e+00	9.567024e-01	2.700262e-01	6.271939e-01	1.000062e+00	9.970013e-01	5.958525e-01	3.193545e+00	4.332165e-01	1.212680e+01	7.039298e-01	2.477640e-01	3.110904e+00	1.376707e+01	8.444458e-01	
1  4926.45	2.213139e+00	1.171859e-01	6.883807e+01	2.292085e+00	9.655249e-01	1.153699e-01	1.553683e-01	1.713485e+02	6.705360e+01	1.118396e+02	3.069951e+00	2.907967e+01	4.290348e+00	9.232004e-01	2.604820e-01	6.033469e-01	1.000107e+00	9.970503e-01	5.207624e-01	4.126405e+00	-8.897110e-03	1.313754e+01	7.059114e-01	2.477375e-01	3.132047e+00	1.376604e+01	8.521885e-01	
